"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","bathrooms_text","accommodates","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
4013,0,0,1,1,1,2,7,3,0,0,1,0,1,0,0,0,0,1,0,0,0,5.34233425196481
2885,0,0,3,1,1,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.91202300542815
1581,4,0,9,1,1,1,3,1,23,4.68,0,6.62,0,0,1,0,0,0,0,1,0,4.59511985013459
3280,0,0,1,1,0,1,1,35,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0943445622221
3485,4,1,35,1,1,1,4,30,306,4.75,0,0.31,1,0,0,0,0,0,1,0,0,5.12989871492307
4304,2,0,1,1,1,1,2,2,13,4.94,0,0.45,0,0,0,1,0,1,0,0,0,4.65396035015752
1574,0,0,1,1,1,1,2,30,0,4.88,0,0.44,0,0,1,0,0,0,1,0,0,4.24849524204936
1575,0,0,1,1,0,1.5,2,30,0,5,0,0.02,0,0,1,0,0,1,0,0,0,4.38202663467388
4064,0,1,1,1,1,1,3,2,0,4.83,0,0.61,1,0,0,0,0,0,1,0,0,5.41610040220442
1572,4,0,2,1,0,1,2,3,115,4.68,0,0.94,1,0,0,0,0,0,0,0,1,4.21950770517611
1581,4,0,9,1,1,1,1,1,355,4.72,0,5.95,0,0,0,1,0,0,0,1,0,3.68887945411394
2487,0,0,1,1,1,1,3,1,0,4.21,0,0.59,1,0,0,0,0,0,0,1,0,4.4188406077966
3597,0,0,1,1,1,1,4,30,0,0,0,0.03,1,0,0,0,0,1,0,0,0,5.19295685089021
2450,0,0,1,1,1,1,1,2,0,5,0,0.02,0,0,1,0,0,0,0,1,0,3.40119738166216
1571,4,1,1,1,1,1,4,7,272,4.83,1,1.57,1,0,0,0,0,0,0,1,0,4.36944785246702
1585,4,0,1,1,1,2,15,1,364,4.76,0,0.54,1,0,0,0,0,1,0,0,0,6.12468339089421
1571,0,0,1,1,0,1,3,30,0,0,0,0.03,1,0,0,0,0,0,0,1,0,5.99146454710798
1627,1,0,8,1,1,1,2,30,365,4.13,0,1.3,0,0,1,0,0,0,1,0,0,5.29330482472449
2579,0,0,1,1,1,1,2,2,0,5,0,0.02,0,0,1,0,0,0,1,0,0,4.59511985013459
1627,1,0,8,1,1,1,3,30,365,4.06,0,0.44,0,0,1,0,0,0,1,0,0,5.51745289646471
3834,4,1,1,1,0,1,6,30,31,4.61,0,0.71,1,0,0,0,0,0,1,0,0,4.90527477843843
1571,4,0,1,1,0,1,5,2,265,4.56,1,2.3,1,0,0,0,0,1,0,0,0,4.96284463025991
2681,0,0,1,1,1,1,2,30,0,4.78,0,0.22,1,0,0,0,0,0,1,0,0,5.01063529409626
3259,0,0,2,1,1,1,1,2,0,4.8,0,0.16,0,0,1,0,0,1,0,0,0,3.63758615972639
3163,4,1,1,1,1,1,3,30,0,4.76,0,0.67,1,0,0,0,0,0,1,0,0,4.65396035015752
1570,0,0,1,1,1,1,2,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.29831736654804
4030,0,0,1,1,1,1,3,25,0,0,0,0,1,0,0,0,0,1,0,0,0,4.38202663467388
1571,0,0,1,1,1,1,4,30,0,1,0,0.08,1,0,0,0,0,0,1,0,0,5.61677109766657
1570,4,1,1,1,0,1,3,30,265,4.88,0,1.04,1,0,0,0,0,0,1,0,0,5.27811465923052
3953,3,0,4,1,1,1,3,30,0,5,0,0.15,1,0,0,0,0,0,1,0,0,5.29330482472449
3555,4,0,1,1,1,1,6,3,164,4.83,0,2.5,1,0,0,0,0,0,0,1,0,5.24174701505964
3388,0,0,2,1,1,1,2,30,0,4.98,0,1.12,0,0,1,0,0,0,0,1,0,3.68887945411394
2716,4,1,3,1,1,1,2,3,101,4.88,1,1.46,0,0,1,0,0,1,0,0,0,4.18965474202643
2224,0,0,1,1,1,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.17438726989564
3669,0,0,1,1,1,1,2,30,0,4.92,0,0.58,0,0,1,0,0,1,0,0,0,4.30406509320417
3410,0,0,1,1,1,1,2,30,0,4.5,0,0.05,0,0,1,0,0,0,1,0,0,3.76120011569356
2821,4,1,2,1,1,1,4,2,157,4.7,1,1.19,0,0,1,0,0,0,1,0,0,5.73009978297357
1570,0,0,1,1,0,1.5,2,2,0,4.31,0,0.42,0,0,1,0,0,0,1,0,0,5.7037824746562
1570,4,1,1,1,1,1,6,4,150,4.96,1,1.11,1,0,0,0,1,0,0,0,0,5.07517381523383
1570,4,0,1,1,0,1,4,4,188,4.82,0,1.91,1,0,0,0,1,0,0,0,0,4.34380542185368
1570,0,0,1,1,0,1,4,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.01063529409626
3935,3,0,15,1,1,1,2,15,72,4.72,0,0.48,1,0,0,0,0,0,0,1,0,4.70953020131233
4145,3,0,0,0,1,1,3,4,39,5,0,0.26,0,0,1,0,0,0,1,0,0,5.41610040220442
1569,0,0,4,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.24849524204936
1647,0,0,2,1,0,1,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,2.99573227355399
3282,4,1,2,1,1,1,4,5,177,4.91,1,2.1,1,0,0,0,0,0,1,0,0,4.77068462446567
1581,4,0,9,1,1,1,1,1,358,4.74,0,6.31,0,0,0,1,0,0,0,1,0,3.71357206670431
1569,0,0,1,1,0,1.5,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.44265125649032
2160,4,1,1,1,0,1,6,1,360,4.97,0,2.45,1,0,0,0,0,0,0,1,0,5.69035945432406
2214,0,0,2,1,1,1,2,30,0,5,0,0.07,0,0,1,0,0,1,0,0,0,4.36944785246702
2884,2,0,1,1,1,1,2,4,0,5,0,0.06,1,0,0,0,0,0,0,1,0,5.31811999384422
1724,0,0,1,1,1,1,3,1,0,5,1,0.05,0,0,1,0,0,0,1,0,0,4.17438726989564
3120,3,0,1,1,1,1,2,30,32,4.8,0,0.12,1,0,0,0,0,0,1,0,0,5.03695260241363
3667,0,0,1,1,1,1,4,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.78749174278205
2293,4,0,1,1,1,1,3,4,28,4.81,1,1.56,1,0,0,0,0,1,0,0,0,5.52146091786225
2526,0,0,3,1,1,1,2,30,0,4.81,0,0.51,0,0,1,0,0,1,0,0,0,4.0943445622221
2041,0,0,2,1,1,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.17438726989564
1568,1,0,1,1,0,1,4,30,88,4.93,0,0.99,1,0,0,0,0,1,0,0,0,6.21460809842219
1568,3,1,1,1,0,1,2,20,234,4.87,1,1.31,1,0,0,0,0,0,0,1,0,4.31748811353631
3197,0,0,1,1,1,1,4,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.78749174278205
3054,4,0,1,1,1,1,2,2,63,3,0,0.1,0,0,1,0,0,1,0,0,0,4.24849524204936
1567,0,0,1,1,1,1,6,30,0,4.61,0,0.82,1,0,0,0,0,0,0,1,0,5.01063529409626
2161,0,0,1,1,1,1,1,30,0,0,0,0,0,0,0,1,0,1,0,0,0,3.80666248977032
3739,4,0,9,1,1,1,2,4,76,4.38,0,0.25,0,0,1,0,0,0,1,0,0,5.22035582507832
2618,4,1,1,1,0,1,2,1,55,4.85,1,3.27,1,0,0,0,0,0,0,1,0,4.68213122712422
1932,0,0,1,1,1,2,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.40119738166216
1569,0,0,4,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.44265125649032
1777,0,0,5,1,1,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0943445622221
1777,0,0,5,1,1,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.91202300542815
1777,0,0,5,1,1,1,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.68887945411394
1777,0,0,5,1,1,1,1,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.68887945411394
3580,0,0,3,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.70048036579242
4043,3,1,2,1,1,1.5,3,4,15,0,0,0,1,0,0,0,0,1,0,0,0,5.85793315448346
1575,0,0,2,1,0,1,4,30,0,5,0,0.03,0,0,1,0,0,0,1,0,0,4.46590811865458
2546,0,0,1,1,1,1,4,2,66,4.67,1,0.1,1,0,0,0,0,0,1,0,0,4.8283137373023
2898,4,1,4,1,1,1,2,1,1,4.85,0,6.54,1,0,0,0,0,1,0,0,0,4.21950770517611
3235,0,0,1,1,1,1,2,30,0,5,1,0.21,1,0,0,0,0,1,0,0,0,4.97673374242057
1566,0,0,1,1,0,1,2,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,3.68887945411394
1566,4,0,1,1,0,1,2,5,2,4.93,1,1.47,0,0,1,0,0,1,0,0,0,4.45434729625351
3794,0,0,1,1,1,1,2,30,0,4.56,0,0.22,1,0,0,0,0,0,1,0,0,4.60517018598809
2319,4,0,3322,1,1,1,2,31,0,4,1,0.18,1,0,0,0,0,0,1,0,0,6.19440539110467
3165,0,0,1,1,0,2,10,60,0,0,0,0,0,0,0,1,0,0,1,0,0,6.90575327631146
2851,1,0,2,1,1,1,3,365,365,5,1,0.1,1,0,0,0,0,0,1,0,0,4.48863636973214
1565,4,0,2,1,0,1.5,2,4,57,4.51,0,1.81,0,0,1,0,0,0,0,1,0,4.17438726989564
3660,3,0,1,1,1,1,4,2,62,4.79,0,0.74,1,0,0,0,0,1,0,0,0,5.39362754635236
2532,0,0,2,1,0,1,1,3,0,4.6,0,0.25,0,0,1,0,0,1,0,0,0,4.04305126783455
2716,4,1,2,1,1,1,1,21,61,5,0,1.96,0,0,1,0,0,0,1,0,0,4.18965474202643
1564,0,0,1,1,1,1,2,30,0,5,0,0.07,1,0,0,0,0,0,1,0,0,4.9416424226093
2541,0,0,1,1,1,2,3,30,0,0,0,0,0,0,1,0,0,1,0,0,0,3.68887945411394
2685,2,0,188,1,1,2,3,30,302,4.5,0,0.11,1,0,0,0,0,0,1,0,0,5.13579843705026
3282,4,1,2,1,1,1,2,5,205,4.9,1,2.04,1,0,0,0,0,0,1,0,0,4.79579054559674
3714,3,0,19,1,1,1,3,28,142,4.67,0,0.11,1,0,0,0,0,0,1,0,0,4.8283137373023
1564,0,0,1,1,1,1,3,30,0,4.58,0,0.76,1,0,0,0,0,0,1,0,0,5.27299955856375
3949,4,0,5,1,1,1,4,3,310,4.8,1,1.91,1,0,0,0,0,1,0,0,0,4.66343909411207
2198,0,0,1,1,0,1,2,30,0,4.75,0,0.11,0,0,1,0,0,1,0,0,0,3.36729582998647
4368,4,1,3,1,1,1.5,2,1,361,4.86,0,2.83,0,0,1,0,0,0,1,0,0,4.72738781871234
3350,0,0,1,1,1,1,4,6,0,4.52,0,0.76,1,0,0,0,0,0,0,1,0,4.85981240436167
3485,0,0,2,1,1,1,1,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,4.0943445622221
2900,0,0,1,1,1,1,1,30,0,4.8,0,0.24,0,0,1,0,0,0,1,0,0,4.49980967033027
2056,0,0,1,1,0,1,2,30,0,4,0,0.02,1,0,0,0,0,1,0,0,0,4.60517018598809
3274,4,1,2,1,1,1,5,7,8,4.67,0,0.09,1,0,0,0,0,1,0,0,0,5.37063802812766
3230,0,0,1,1,1,1,3,30,0,4.44,1,0.22,1,0,0,0,0,0,1,0,0,4.31748811353631
2090,2,0,3,1,1,1,1,30,122,4.86,0,1.06,0,0,1,0,0,0,1,0,0,4.00733318523247
1562,3,0,1,1,1,1,3,6,106,4.2,1,0.55,1,0,0,0,0,0,1,0,0,5.29330482472449
2135,0,0,2,1,1,1,2,30,0,4.9,0,0.86,0,0,1,0,0,1,0,0,0,3.91202300542815
2251,4,0,2,1,1,1,1,28,63,4.7,1,0.68,0,0,1,0,0,0,1,0,0,3.66356164612965
1740,4,0,7,1,1,1,1,15,267,5,1,0.12,0,0,1,0,1,0,0,0,0,4.07753744390572
1562,2,0,2,1,0,1,4,30,141,5,0,0.2,1,0,0,0,0,0,1,0,0,4.44265125649032
3931,0,0,0,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4.65396035015752
3242,4,0,14,1,1,1,2,1,180,4.76,1,0.43,0,0,1,0,0,0,1,0,0,5.25749537202778
3838,0,0,1,1,1,1,2,30,36,5,0,0.71,1,0,0,0,0,0,1,0,0,5.07517381523383
3140,3,0,1,1,1,1,3,30,28,5,0,0.03,1,0,0,0,0,0,1,0,0,5.52146091786225
3145,4,1,3,1,1,1,2,1,64,4.75,0,2.73,0,0,1,0,0,0,0,1,0,3.93182563272433
3155,0,0,1,1,1,1,2,30,0,4.8,0,0.67,1,0,0,0,0,1,0,0,0,4.55387689160054
2255,4,0,2,1,1,1,3,1,364,5,0,0.78,1,0,0,0,0,0,0,1,0,5.49306144334055
1564,4,1,1,1,0,1,4,1,317,4.87,1,3.84,0,0,1,0,0,0,0,1,0,4.60517018598809
3639,0,0,1,1,1,1,2,30,0,5,0,0.12,1,0,0,0,0,0,1,0,0,4.78749174278205
2984,0,0,1,1,0,1.5,4,30,0,5,0,0.08,1,0,0,0,0,0,1,0,0,4.85203026391962
2588,3,0,1,1,1,1,2,30,13,4.92,1,0.63,1,0,0,0,0,1,0,0,0,4.55387689160054
1561,4,0,1,1,0,1,3,90,0,4.75,1,0.21,1,0,0,0,0,0,1,0,0,4.49980967033027
3580,0,0,3,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.78749174278205
2319,4,0,3322,1,1,1,2,31,333,0,1,0,1,0,0,0,0,0,1,0,0,5.62401750618734
2126,4,1,133,1,1,1,1,30,294,4.8,0,0.14,0,0,1,0,0,0,0,1,0,4.44265125649032
3533,0,0,1,1,1,1,2,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,3.91202300542815
4447,0,0,1,1,1,1,2,30,0,5,0,0.37,1,0,0,0,0,1,0,0,0,5.08759633523238
3148,0,0,1,1,1,1,3,30,0,4.67,0,0.37,1,0,0,0,0,0,1,0,0,4.86753445045558
1600,2,1,2,1,1,1,4,30,238,4.67,0,0.54,1,0,0,0,0,0,1,0,0,6.17378610390194
2995,0,0,1,1,1,1,6,30,0,0,0,0,1,0,0,0,0,1,0,0,0,4.8283137373023
1565,4,0,2,1,0,1.5,2,4,175,4.64,0,1.89,0,0,1,0,0,0,0,1,0,4.26267987704132
2492,0,0,0,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4.78749174278205
1560,0,0,1,1,0,1,2,30,0,0,0,0,0,0,1,0,0,1,0,0,0,4.38202663467388
1560,0,0,1,1,0,1,1,30,0,0,0,0,0,0,1,0,1,0,0,0,0,3.2188758248682
2833,0,0,1,1,1,1,3,30,0,0,0,0,1,0,0,0,0,0,0,1,0,4.38202663467388
2484,4,0,2,1,0,1,4,1,154,4.43,1,3.11,1,0,0,0,0,1,0,0,0,4.67282883446191
3938,4,1,1,1,1,1.5,6,3,106,5,0,2.43,1,0,0,0,0,1,0,0,0,5.18738580584075
2319,4,0,3322,1,1,1,2,31,330,0,1,0,1,0,0,0,0,0,1,0,0,5.80814248998044
1994,1,0,1,1,1,1.5,1,7,0,4.5,1,0.05,0,0,1,0,0,1,0,0,0,3.55534806148941
1686,4,0,0,1,1,2,7,2,90,4.39,0,1.78,1,0,0,0,0,1,0,0,0,5.52146091786225
3184,4,0,1,1,1,1.5,2,1,67,4.95,0,1.66,0,0,1,0,1,0,0,0,0,4.29045944114839
2121,2,0,3,1,1,1,2,1,21,4.62,0,1.42,1,0,0,0,0,0,1,0,0,4.65396035015752
1597,4,0,1,1,0,1,4,1,145,5,1,0.24,0,0,1,0,0,0,1,0,0,5.52146091786225
1629,4,0,19,1,1,1,2,1,343,4.3,0,0.5,0,1,0,0,0,0,1,0,0,5.35185813347607
3173,4,0,20,1,1,1,4,2,171,4.13,0,1.37,1,0,0,0,0,0,0,1,0,4.8283137373023
1559,0,0,1,1,1,3,7,30,0,5,0,0.19,1,0,0,0,1,0,0,0,0,5.29831736654804
3905,0,0,1,1,1,1,4,30,0,5,0,0.07,1,0,0,0,0,1,0,0,0,5.52146091786225
1667,2,0,3,1,1,1,2,15,152,5,0,0.12,0,0,1,0,0,0,0,1,0,4.17438726989564
2059,3,0,1,1,0,1,4,10,124,4.88,0,0.22,1,0,0,0,0,1,0,0,0,4.86753445045558
2637,0,0,1,1,1,1,4,30,0,0,0,0,1,0,0,0,0,0,0,1,0,5.52146091786225
1558,3,0,1,1,0,1,3,1,70,4.75,0,0.31,0,0,1,0,0,1,0,0,0,4.78749174278205
1578,0,0,3,1,1,1,3,5,135,4.5,1,0.59,0,0,1,0,0,1,0,0,0,3.89182029811063
1558,0,0,0,1,1,1,4,30,0,5,0,0.18,1,0,0,0,0,1,0,0,0,3.8286413964891
3739,4,0,9,1,1,1,2,4,99,4.76,0,0.46,1,0,0,0,0,0,1,0,0,4.90527477843843
3009,4,0,1,1,1,1,6,30,153,0,1,0,1,0,0,0,0,1,0,0,0,5.19295685089021
2019,4,1,3,1,0,1,6,5,324,4.88,0,1.47,1,0,0,0,0,1,0,0,0,5.19295685089021
1558,4,0,4,1,1,1,3,3,296,4.5,0,1.48,1,0,0,0,0,1,0,0,0,5.14166355650266
2699,0,0,1,1,1,1,2,30,0,4.33,0,0.07,0,0,1,0,0,0,1,0,0,3.52636052461616
1833,0,0,1,1,0,1,2,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,4.44265125649032
1556,4,1,3,1,0,1,2,30,123,4.98,0,1.42,1,0,0,0,0,1,0,0,0,5.73657229747919
3090,4,1,0,1,1,1,2,3,64,5,0,0.82,1,0,0,0,0,1,0,0,0,4.95582705760126
1734,4,0,3,1,1,1,6,2,16,4.44,1,2.29,1,0,0,0,0,0,1,0,0,5.27811465923052
1561,2,0,2,1,1,1,6,2,287,4.64,0,5.16,1,0,0,0,0,1,0,0,0,5.7037824746562
1589,0,0,1,1,1,1,2,30,0,5,0,0.15,1,0,0,0,0,1,0,0,0,5.22035582507832
1622,0,0,1,1,1,1,3,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,4.78749174278205
2751,0,0,1,1,1,1,2,7,0,5,0,0.08,1,0,0,0,0,0,0,1,0,4.60517018598809
1557,0,0,1,1,1,1,4,30,0,4.8,0,0.15,1,0,0,0,0,0,1,0,0,5.52146091786225
2525,4,1,3,1,1,1,3,25,15,4.93,0,0.42,1,0,0,0,1,0,0,0,0,4.45434729625351
2224,4,0,1,1,1,1,3,5,143,4.97,1,0.76,1,0,0,0,0,1,0,0,0,5.32787616878958
1728,4,1,2,1,1,1,6,2,229,4.69,0,1.61,1,0,0,0,0,1,0,0,0,5.44673737166631
1556,4,1,1,1,1,1.5,10,2,287,4.89,0,1.1,1,0,0,0,0,0,0,1,0,6.30809844150953
4884,4,0,9,1,1,2,3,5,3,4.4,1,0.13,0,0,1,0,0,0,1,0,0,4.14313472639153
2559,0,0,0,1,1,1,4,31,0,5,0,0.08,1,0,0,0,0,0,0,1,0,4.8283137373023
1555,0,0,1,1,0,1,1,90,0,4.8,0,0.15,1,0,0,0,0,0,1,0,0,5.04342511691925
2718,0,0,2,1,1,1,2,30,0,5,0,0.22,1,0,0,0,0,0,1,0,0,5.16478597392351
2911,0,0,1,1,1,1,2,30,0,4.63,0,0.22,1,0,0,0,0,1,0,0,0,3.66356164612965
3149,0,0,0,1,1,1,2,30,0,0,1,0,1,0,0,0,0,0,0,1,0,4.24849524204936
3319,4,0,2,1,1,1,2,20,0,4.73,0,1,1,0,0,0,0,0,1,0,0,4.60517018598809
1555,4,0,1,1,0,1,4,1,140,4.77,0,4.53,1,0,0,0,0,1,0,0,0,4.48863636973214
3922,4,1,3,1,1,2,3,3,82,4.76,0,0.97,1,0,0,0,0,0,1,0,0,5.94017125272043
1652,4,0,2,1,1,1,1,180,89,4.81,1,1.07,0,0,1,0,0,0,0,1,0,3.91202300542815
1554,4,1,1,1,0,1,5,10,68,4.97,1,0.89,1,0,0,0,0,1,0,0,0,5.41610040220442
2731,0,0,1,1,1,1,1,7,0,5,0,0.03,0,0,1,0,0,1,0,0,0,4.49980967033027
1554,0,0,1,1,0,2,2,30,0,4.73,1,1.13,0,0,1,0,0,0,0,1,0,4.17438726989564
1695,0,0,2,1,0,1,7,30,0,4.81,1,0.8,1,0,0,0,0,0,0,1,0,4.85203026391962
1734,4,0,3,1,1,1,5,2,72,4.52,1,2.42,1,0,0,0,0,0,1,0,0,5.2257466737132
3970,3,0,2,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,4.31748811353631
1571,4,1,1,1,1,1,2,30,82,5,0,0.16,1,0,0,0,0,1,0,0,0,4.90527477843843
1716,4,1,0,1,1,1,2,2,69,4.98,0,3.86,0,0,1,0,0,1,0,0,0,4.74493212836325
3386,3,0,0,1,0,1,2,3,105,3.5,1,0.1,1,0,0,0,0,0,0,1,0,5.29831736654804
2319,4,0,3322,1,1,1,2,31,1,0,1,0,1,0,0,0,0,0,1,0,0,6.80793494369993
1897,0,0,2,1,0,1,1,30,0,5,0,0.02,0,0,1,0,0,0,0,1,0,4.24849524204936
1571,2,0,1,1,0,1,2,2,159,4.66,0,3.4,1,0,0,0,0,0,0,1,0,4.68213122712422
2708,2,1,3,1,0,1,2,30,56,4.86,0,0.39,1,0,0,0,0,0,1,0,0,4.24849524204936
2697,0,0,1,1,1,1,2,30,0,5,0,0.03,0,0,1,0,0,1,0,0,0,3.55534806148941
1910,4,1,1,1,1,1,3,2,24,4.97,1,3.89,1,0,0,0,0,1,0,0,0,5.04342511691925
1569,0,0,1,1,0,1,2,5,0,5,0,0.22,1,0,0,0,0,1,0,0,0,4.49980967033027
1750,4,0,2,1,1,1,1,14,95,4.63,1,0.25,0,0,1,0,0,1,0,0,0,3.93182563272433
3925,4,1,3,1,1,2,3,9,16,5,0,0.11,1,0,0,0,0,1,0,0,0,6.26339826259162
1553,0,0,1,1,1,1,2,30,0,5,1,0.02,0,0,1,0,0,1,0,0,0,3.68887945411394
4269,3,1,6,1,0,1,1,30,55,5,0,0.22,0,0,1,0,1,0,0,0,0,4.07753744390572
1658,4,1,1,1,1,1,2,1,121,4.94,0,1.34,0,0,1,0,0,0,1,0,0,4.44265125649032
1553,3,1,1,1,0,1,4,3,172,4.93,0,1.73,1,0,0,0,1,0,0,0,0,4.84418708645859
2217,0,0,1,1,1,1,3,30,0,5,0,0.05,1,0,0,0,0,0,0,1,0,4.31748811353631
2673,4,0,5,1,1,1,2,5,305,4.59,1,1.11,1,0,0,0,0,0,0,1,0,4.51085950651685
2501,0,0,1,1,1,1,5,1,0,4.5,1,0.05,0,0,1,0,0,1,0,0,0,4.0943445622221
2126,4,1,133,1,1,1,1,30,340,4.6,0,0.16,0,0,1,0,0,0,0,1,0,4.24849524204936
2319,4,0,3322,1,1,1,2,31,0,0,1,0,1,0,0,0,0,0,1,0,0,5.90263333340137
2743,4,0,0,1,1,1,6,30,0,5,0,0.65,1,0,0,0,0,1,0,0,0,5.01063529409626
3179,4,0,3,1,0,1,2,30,30,5,0,0.15,1,0,0,0,0,0,1,0,0,5.01063529409626
2950,0,0,1,1,1,1,2,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.52146091786225
3413,2,0,5,1,1,2,4,3,0,5,0,0.07,1,0,0,0,0,0,1,0,0,3.63758615972639
1797,0,0,1,1,1,1,2,30,0,3.75,0,0.21,0,0,1,0,0,1,0,0,0,4.17438726989564
2435,3,0,0,1,1,1,2,2,41,5,0,0.27,0,0,1,0,0,0,1,0,0,4.24849524204936
2531,4,0,0,1,1,1,2,1,73,5,0,1.44,0,0,1,0,0,0,1,0,0,4.30406509320417
1760,0,0,1,1,0,1,3,30,0,4.89,0,1.14,1,0,0,0,0,1,0,0,0,4.8283137373023
2214,0,0,2,1,1,1,2,30,0,4.33,0,0.07,0,0,1,0,0,1,0,0,0,4.36944785246702
1753,3,0,176,1,1,1,2,30,0,4.63,0,0.2,0,0,1,0,0,0,0,1,0,3.76120011569356
1562,0,0,1,1,1,1,2,30,0,4.13,0,0.3,1,0,0,0,0,0,1,0,0,4.9416424226093
1586,0,0,1,1,1,1,2,2,0,4.83,0,3.99,1,0,0,0,0,1,0,0,0,4.8283137373023
1753,3,0,176,1,1,1,1,30,17,3.5,0,0.05,0,0,1,0,0,0,0,1,0,3.63758615972639
3192,4,1,1,1,1,1,3,1,44,4.89,0,3.3,1,0,0,0,0,0,0,1,0,4.78749174278205
2030,0,0,1,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,3.52636052461616
3187,3,0,202,1,1,1,1,30,32,5,0,0.1,0,0,1,0,0,0,0,1,0,3.76120011569356
2823,4,1,2,1,1,2,6,4,228,4.85,0,3.31,1,0,0,0,0,0,0,1,0,4.89783979995091
3124,0,0,2,1,1,1,1,30,0,5,0,0.08,0,0,1,0,0,0,1,0,0,4.31748811353631
2280,0,0,1,1,1,2.5,6,3,335,4.63,0,1.22,1,0,0,0,0,0,0,1,0,5.29831736654804
2604,3,1,1,1,1,1,4,2,329,4.92,1,1.57,0,0,1,0,0,0,0,1,0,4.44265125649032
2967,0,0,1,1,0,1,4,30,0,5,1,0.03,1,0,0,0,0,0,1,0,0,4.24849524204936
1652,4,0,2,1,1,1,1,180,180,4.95,1,0.5,0,0,1,0,0,0,0,1,0,3.80666248977032
3675,3,1,2,1,1,1,1,30,207,4.9,0,0.51,0,0,1,0,1,0,0,0,0,4.0943445622221
2643,4,1,3,1,1,1.5,1,30,138,4.85,1,1.15,0,0,1,0,0,0,0,1,0,3.80666248977032
1959,3,0,139,1,1,1,3,30,305,5,0,0.29,1,0,0,0,0,0,1,0,0,5.10594547390058
2947,4,1,1,1,1,1,3,30,174,5,0,0.41,1,0,0,0,0,1,0,0,0,4.70048036579242
1549,0,0,1,1,1,1,4,30,0,4.71,0,0.72,1,0,0,0,0,1,0,0,0,5.29831736654804
1549,3,0,0,1,0,1,2,1,346,4.44,0,3.98,1,0,0,0,0,1,0,0,0,5.02388052084628
3675,3,1,2,1,1,1,2,30,0,4.8,0,0.49,0,0,1,0,1,0,0,0,0,4.0943445622221
3067,2,0,4,1,1,1,1,30,0,3.5,0,0.06,0,0,1,0,0,0,0,1,0,4.17438726989564
2562,4,0,8,1,1,1,4,3,179,4.83,1,4.22,1,0,0,0,0,1,0,0,0,4.94875989037817
1549,4,1,1,1,0,1,4,3,102,4.98,0,1.56,1,0,0,0,0,0,0,1,0,5.51745289646471
2112,3,0,2,1,0,1,2,2,204,4.54,0,1.4,1,0,0,0,0,1,0,0,0,4.44265125649032
1549,0,0,17,1,1,1,2,30,0,4,0,0.17,0,0,1,0,0,0,0,1,0,3.58351893845611
1753,3,0,176,1,1,1,1,30,0,5,0,0.03,0,0,1,0,0,0,0,1,0,3.61091791264422
2335,3,0,3,1,1,1,2,30,282,4.33,1,0.08,0,0,1,0,0,0,0,1,0,4.17438726989564
2994,0,0,1,1,1,1,2,30,0,5,0,0.05,1,0,0,0,0,1,0,0,0,4.0943445622221
2898,4,1,4,1,1,1,5,1,0,4.92,0,1.91,1,0,0,0,0,1,0,0,0,4.58496747867057
3855,0,0,0,1,1,1,2,30,0,4.67,1,0.37,0,0,1,0,0,1,0,0,0,3.91202300542815
1548,0,0,1,1,0,1,2,30,0,5,0,0.02,0,0,1,0,0,1,0,0,0,3.29583686600433
